player,country,start,end,matches,bat_innings,bowl_innings,field_innings,not_outs,runs,high_score,high_score_not_out,average,balls_faced,strike_rate,hundreds,fifties,ducks,fours,sixes,overs,maidens,wickets,economy,best_bowling_innings,four_wickets,five_wickets,ten_wickets,dismissals,caught,caught_fielder,caught_behind,stumped,max_dismissals_innings
Samiallah Khalil,SWE,2022,2022,2,2,0,2,0,3,2,FALSE,1.5,6,50,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,1,1,0,0,1
Samir Patel,LES,2021,2022,13,12,1,13,2,182,35,TRUE,Inf,158,Inf,0,0,2,13,5,2,0,0,11,NA,0,0,0,3,3,3,0,0,1
Samiullah Khan,Pakistan,2008,2008,2,2,2,2,0,230,NA,FALSE,Inf,0,Inf,0,0,0,0,0,0,0,0,5.75,NA,0,0,0,0,0,0,0,0,0
Samiullah Rahmani,SWE,2023,2024,9,6,5,9,0,195,41,FALSE,23.083333333333332,80,80.625,0,0,0,9,7,10,0,3,8.2,2/14,0,0,0,3,3,3,0,0,2
Samiullah Shinwari,Afghanistan,2009,2022,84,121,103,149,10,5159,61,FALSE,30.22929606625259,858,66.07455105281193,0,2,2,76,37,105.4,0,74,5.7126498273277875,5/13,2,1,0,40,40,40,0,0,3
Samiur Rahman,BAN,1986,1986,2,2,2,2,0,60,NA,FALSE,Inf,0,Inf,0,0,0,0,0,0,0,0,3,NA,0,0,0,1,1,1,0,0,1
Sana Ullah,SKOR,2022,2022,4,2,4,4,1,76,0,TRUE,19,2,14.5,0,0,1,0,0,9.4,0,2,7.862068965517242,1/16,0,0,0,3,3,3,0,0,2
Sandeep Goud,OMA,2019,2024,39,37,22,82,7,658,31,TRUE,Inf,258,Inf,0,0,1,11,14,27.1,0,5,7.1790611814346,2/36,0,0,0,32,32,32,0,0,6
Sandeep Nair,BUL,2022,2022,7,0,4,7,0,70,NA,FALSE,35,0,24,0,0,0,0,0,8,0,2,8.75,2/14,0,0,0,0,0,0,0,0,0
Sandeep Sharma,India,2015,2015,2,1,2,2,1,74,1,TRUE,Inf,1,71,0,0,0,0,0,7,0,1,10.428571428571429,1/39,0,0,0,0,0,0,0,0,0
Sanjay Kumar,HUN,2021,2021,2,2,0,2,1,9,8,FALSE,9,7,128.57142857142858,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
Sanuar Hossain,BAN,1998,2003,27,31,19,38,0,1309,49,FALSE,33.07222222222222,0,50.925,0,0,1,0,0,0,0,15,4.655952296944465,3/49,0,0,0,12,12,12,0,0,3
Sapan Mehta,FIN,2022,2022,5,5,1,5,0,83,33,FALSE,Inf,82,Inf,0,0,0,3,0,1,0,0,9,NA,0,0,0,0,0,0,0,0,0
Saqib Ali,United Arab Emirates,2008,2014,5,2,2,5,0,114,NA,FALSE,57,0,60,0,0,0,0,0,0,0,1,5.7,1/44,0,0,0,2,2,2,0,0,1
Saqib Naveed,EST,2021,2022,4,2,4,4,1,132,4,TRUE,66,21,43.666666666666664,0,0,0,0,0,9,0,1,13.88888888888889,1/40,0,0,0,0,0,0,0,0,0
Saqib Zulfiqar,NED,2018,2024,15,17,17,22,1,780,18,FALSE,27.666666666666668,43,49.189922480620154,0,0,0,1,0,11,0,11,6.594405594405595,2/43,0,0,0,6,6,6,0,0,4
Saqlain Ali,Belg,2019,2021,6,4,3,6,1,89,26,TRUE,14.833333333333332,52,37.80769230769231,0,0,0,3,0,8,0,3,7.25,1/12,0,0,0,1,1,1,0,0,1
Saqlain Arshad,QAT,2019,2024,23,22,4,23,1,593,76,FALSE,26.55952380952381,410,73.10975609756098,0,3,2,69,15,5,0,2,11,1/8,0,0,0,1,1,1,0,0,1
Saqlain Haider,United Arab Emirates,2014,2016,5,5,0,11,1,14,7,FALSE,3.5,35,40,0,0,0,0,0,0,0,0,NA,NA,0,0,0,6,5,4,1,1,3
Saqlain Mushtaq,Pakistan,1995,2004,169,243,251,253,14,19683,101,TRUE,20.69497863247863,0,39.74959935897436,1,2,13,0,0,0,0,496,3.469763173057987,8/164,11,19,3,55,55,55,0,0,4
Saqlain Sajib,BAN,2016,2016,1,0,1,1,0,40,NA,FALSE,Inf,0,Inf,0,0,0,0,0,3.3,0,0,11.428571428571429,NA,0,0,0,0,0,0,0,0,0
Saran Aslam,DEN,2022,2024,12,7,3,12,1,131,47,FALSE,18.916666666666668,48,96.95833333333334,0,0,1,5,6,7,0,2,6.857142857142857,2/14,0,0,0,0,0,0,0,0,0
Sarandeep Singh,India,2000,2003,5,7,9,10,1,743,39,TRUE,50,0,81.45,0,0,0,0,0,0,0,13,3.5974480345750157,4/136,0,0,0,3,3,3,0,0,2
Sarawut Maliwan,THA,2023,2024,24,8,23,24,4,423,5,TRUE,11.386904761904765,42,24.476190476190474,0,0,2,0,0,63,1,21,6.507936507936508,3/9,0,0,0,5,5,5,0,0,1
Sarfaraj Patel,LES,2021,2021,6,6,6,6,1,185,10,TRUE,16.033333333333335,55,42.13636363636363,0,0,0,2,0,17,0,6,8.705882352941176,2/19,0,0,0,1,1,1,0,0,1
Sarfaraz Ahmed,Pakistan,2007,2023,117,138,1,280,26,3879,118,TRUE,Inf,653,Inf,4,24,6,79,15,0,0,0,7.5,NA,0,0,0,371,315,0,315,56,14
Sarfaraz Ali,BHR,2019,2024,47,47,41,46,3,1895,69,TRUE,24.475267379679146,694,84.0385658586201,0,6,4,88,75,123.4,0,34,7.115902964959568,4/12,2,0,0,7,7,7,0,0,1
Sarfraz Butt,KSA,2020,2023,10,5,0,10,1,41,16,FALSE,10.25,48,85.41666666666666,0,0,0,3,0,0,0,0,NA,NA,0,0,0,12,5,0,5,7,3
Sarfraz Nawaz,Pakistan,1969,1984,45,117,140,143,13,9769,90,FALSE,22.97457627118644,0,48.419087974172726,0,4,6,0,0,0,0,240,3.0664440859283255,9/86,4,4,1,34,34,34,0,0,4
Sathya Narayanan,SUI,2022,2022,5,5,0,5,1,35,25,FALSE,8.75,51,68.62745098039215,0,0,1,2,0,0,0,0,NA,NA,0,0,0,6,6,0,6,0,4
Saud Islam,UGA,2021,2021,20,19,0,19,2,452,75,FALSE,26.58823529411765,426,106.10328638497651,0,3,4,43,9,0,0,0,NA,NA,0,0,0,5,5,5,0,0,2
Saud Munir,DEN,2022,2023,13,5,13,13,4,304,6,TRUE,15.675,34,31.85,0,0,1,0,0,45.4,1,20,6.2846715328467155,5/21,0,1,0,4,4,4,0,0,2
Saud Shakeel,Pakistan,2021,2024,15,31,6,44,3,1533,208,TRUE,Inf,0,Inf,4,7,1,0,0,0,0,1,6.778368794326242,1/14,0,0,0,15,15,15,0,0,3
Sayed Monib,KUW,2020,2024,38,26,35,38,9,1215,32,TRUE,18.751709986320108,153,92.52545979632163,0,0,2,17,20,108.2,0,43,8.815384615384616,4/16,1,0,0,11,11,11,0,0,2
Sayed Shirzad,Afghanistan,2015,2021,2,2,7,7,0,326,1,FALSE,30.656084656084655,2,48.76190476190476,0,0,0,0,0,15,1,11,5.680952380952381,3/16,0,0,0,1,1,1,0,0,1
Sazib Bhuiyan,CZK-R,2022,2024,20,16,17,20,2,628,59,FALSE,16.032857142857143,164,73.4380487804878,0,2,2,27,6,50.3,0,25,8.05940594059406,3/24,0,0,0,4,4,4,0,0,1
Sazzad Hosen,Belg,2020,2024,8,8,1,8,0,124,34,FALSE,Inf,103,Inf,0,0,0,13,0,2,0,0,11,NA,0,0,0,1,1,1,0,0,1
Scott Austin,CYP,2021,2024,19,18,0,19,1,277,46,FALSE,16.294117647058822,276,100.36231884057972,0,0,2,24,3,0,0,0,NA,NA,0,0,0,17,17,17,0,0,4
Sediqullah Atal,Afghanistan,2023,2024,3,6,0,9,0,72,35,FALSE,12,86,83.72093023255815,0,0,0,3,4,0,0,0,NA,NA,0,0,0,3,3,3,0,0,2
Seif Athumani,TAN,2024,2024,1,1,1,1,1,7,1,TRUE,Inf,6,Inf,0,0,0,0,0,0.1,0,0,36,NA,0,0,0,0,0,0,0,0,0
Selim Salau,NGA,2024,2024,6,6,0,6,0,143,42,FALSE,23.833333333333332,145,98.6206896551724,0,0,0,20,1,0,0,0,NA,NA,0,0,0,3,3,3,0,0,1
Serdar Burak Emir,TKY,2024,2024,1,1,1,1,0,14,0,FALSE,Inf,3,Inf,0,0,1,0,0,2,0,0,7,NA,0,0,0,0,0,0,0,0,0
Shabbir Ahmed,Pakistan,1999,2007,32,47,52,52,5,3666,24,TRUE,Inf,0,Inf,0,0,4,0,0,2,0,84,5.530821688946722,5/48,0,2,0,13,13,13,0,0,3
Shabir Noori,Afghanistan,2010,2016,10,1,0,11,0,15,15,FALSE,15,18,83.33333333333334,0,0,0,1,0,0,0,0,NA,NA,0,0,0,6,6,6,0,0,2
Shadab Kabir,Pakistan,1996,2002,3,7,1,12,0,157,55,FALSE,Inf,0,Inf,0,1,0,0,0,0,0,0,9,NA,0,0,0,12,12,12,0,0,4
Shadab Khan,Pakistan,2017,2024,70,130,174,185,16,9934,56,FALSE,30.70107775853414,486,74.0263686906246,0,4,6,44,34,348.1,3,206,5.237367681063196,4/8,8,0,0,58,58,58,0,0,6
Shadman Islam,BAN,2018,2024,19,37,0,31,2,813,115,TRUE,23.228571428571428,0,NA,1,4,5,0,0,0,0,0,NA,NA,0,0,0,17,17,17,0,0,4
Shadnan Khan,Aut,2024,2024,5,4,5,5,0,71,22,FALSE,10.416666666666668,62,34.91935483870968,0,0,0,1,0,7.3,0,3,4.933333333333334,1/5,0,0,0,1,1,1,0,0,1
Shafat Ali Syed,ESP,2023,2024,10,7,7,9,0,222,51,FALSE,15.857142857142858,56,89.14285714285714,0,1,1,6,8,16.2,0,7,7.959183673469388,5/31,0,1,0,0,0,0,0,0,0
Shaffeq Muhammad,GRC,2019,2019,2,0,2,2,0,21,NA,FALSE,10.5,0,21,0,0,0,0,0,7,1,2,3,2/12,0,0,0,1,1,1,0,0,1
Shafiq Ahmed,Pakistan,1974,1981,3,10,1,13,1,100,27,TRUE,Inf,0,Inf,0,0,3,0,0,0,0,0,0.75,NA,0,0,0,1,1,1,0,0,1
Shafiq Sharif,MAS,2019,2021,13,13,0,12,1,243,53,FALSE,20.25,190,127.89473684210526,0,1,3,33,6,0,0,0,NA,NA,0,0,0,5,2,0,2,3,2
Shafiqullah,Afghanistan,2009,2019,24,42,0,70,12,494,51,TRUE,16.466666666666665,340,145.2941176470588,0,1,5,35,31,0,0,0,NA,NA,0,0,0,30,25,16,9,5,5
Shafiuddin Ahmed,BAN,1997,2000,11,11,11,11,0,852,NA,FALSE,38.72727272727273,0,45,0,0,0,0,0,0,0,11,5.163636363636364,3/42,0,0,0,0,0,0,0,0,0
Shafiul Islam,BAN,2010,2020,60,87,99,101,2,6766,53,FALSE,27.69456115779645,33,52.914862914862915,0,1,3,1,1,66.4,1,107,5.737843772988584,4/21,4,0,0,11,11,11,0,0,4
Shafqat Rana,Pakistan,1964,1969,5,7,3,9,0,230,95,FALSE,20.285714285714285,0,36,0,2,1,0,0,0,0,1,1.5,1/2,0,0,0,5,5,5,0,0,2
Shafraz Jaleel,MDV,2019,2019,4,3,0,4,0,17,17,FALSE,5.666666666666667,14,121.42857142857142,0,0,2,1,1,0,0,0,NA,NA,0,0,0,6,4,0,4,2,3
Shagharai Sefat,Belg,2021,2023,10,5,10,10,1,256,4,FALSE,7.625,18,30.842105263157894,0,0,1,0,0,37,0,19,6.675675675675675,3/13,0,0,0,4,4,4,0,0,2
Shah Abrar Hussain,CAM,2023,2024,9,6,6,8,0,169,15,FALSE,14.083333333333332,53,38.18867924528302,0,0,1,1,1,16,0,6,8.5625,3/35,0,0,0,2,2,2,0,0,1
Shahab Alam,NEP,2021,2022,6,1,6,6,1,166,0,TRUE,41.5,1,13.5,0,0,0,0,0,18,0,4,9.22222222222222,1/15,0,0,0,2,2,2,0,0,1
Shahadat Hossain,BAN,2005,2015,51,124,116,120,20,8744,40,TRUE,33.859029924632765,12,54.642894667717364,0,0,11,0,0,20,0,123,6.6369433516782745,6/27,0,4,0,14,14,14,0,0,2
Shahadat Hossain (3),BAN,2023,2024,8,11,0,12,1,154,31,FALSE,14.5,33,78.78787878787878,0,0,1,3,0,0,0,0,NA,NA,0,0,0,7,7,7,0,0,2
Shahbaz Ahmed,India,2022,2023,3,3,5,5,0,291,NA,FALSE,36.375,0,43,0,0,0,0,0,5.2,0,5,6.247596153846153,2/32,0,0,0,1,1,1,0,0,1
Shahbaz Badar,BHR,2019,2024,16,16,0,16,1,161,44,FALSE,10.733333333333333,178,90.4494382022472,0,0,4,15,1,0,0,0,NA,NA,0,0,0,11,8,0,8,3,3
Shaheedur Rahman,BAN,1986,1986,2,0,0,2,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
Shaheen Shah Afridi,Pakistan,2018,2024,56,119,181,182,19,10904,29,TRUE,19.144045166277774,137,61.14710449601246,0,0,13,9,13,264.4,2,325,5.465165209317179,6/51,8,7,1,30,30,30,0,0,5
Shaheryar Butt,Belg,2019,2024,38,36,2,38,8,847,125,TRUE,Inf,585,Inf,1,2,2,57,54,2,0,0,16,NA,0,0,0,17,17,12,5,0,2
Shahid Afridi,Pakistan,1998,2023,133,146,52,59,13,5113,156,TRUE,31.949680297987765,1030,102.57727713178295,5,13,14,117,83,12,0,51,6.855197244834064,5/52,0,1,0,11,11,11,0,0,3
Shahid Afridi (Asia/ICC/PAK),NA,1996,2015,398,372,372,392,0,27264,NA,FALSE,34.51139240506329,0,44.734177215189874,0,0,0,0,0,0,0,395,4.628862478777589,7/12,4,9,0,127,127,127,0,0,2
Shahid Afridi (ICC/PAK),NA,2006,2018,99,0,97,99,0,2396,NA,FALSE,24.448979591836736,0,22.122448979591837,0,0,0,0,0,361.2,4,98,6.6309963099631,4/11,3,0,0,30,30,30,0,0,3
Shahid Ahmadzai,Canada,2023,2024,3,3,3,4,0,188,NA,FALSE,94,0,168,0,0,0,0,0,0,0,1,3.357142857142857,1/26,0,0,0,1,1,1,0,0,1
Shahid Anwar,Pakistan,1996,1996,1,0,0,1,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
Shahid Arshad,SVN,2022,2024,10,10,1,10,1,159,28,TRUE,Inf,168,Inf,0,0,1,7,6,1,0,0,17,NA,0,0,0,7,7,7,0,0,2
Shahid Israr,Pakistan,1976,1976,1,1,0,2,1,7,7,TRUE,Inf,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,2,2,0,2,0,2
Shahid Mahboob,Pakistan,1982,1989,10,10,11,11,0,895,NA,FALSE,57.30357142857143,0,94.60714285714285,0,0,0,0,0,0,0,9,3.4589569160997735,2/131,0,0,0,1,1,1,0,0,1
Shahid Mahmood,Pakistan,1962,2022,14,6,14,14,3,454,17,FALSE,Inf,26,Inf,0,0,0,0,2,44,0,10,6.291666666666667,2/30,0,0,0,6,6,6,0,0,2
Shahid Nazir,Pakistan,1996,2007,17,36,45,46,3,2764,40,FALSE,27.00950292397661,0,47.4875730994152,0,0,3,0,0,0,0,55,4.111850525547929,5/53,0,1,0,9,9,9,0,0,3
Shahid Saeed,Pakistan,1989,1993,10,8,9,12,0,373,12,FALSE,Inf,0,Inf,0,0,0,0,0,0,0,3,3.581981981981982,2/20,0,0,0,2,2,2,0,0,1
Shahid Wasif,Hong Kong,2016,2023,10,22,0,34,6,324,50,FALSE,20.25,307,105.53745928338762,0,1,1,23,10,0,0,0,NA,NA,0,0,0,14,14,14,0,0,3
Shahidullah,Afghanistan,2021,2023,3,5,2,7,1,110,49,TRUE,Inf,59,Inf,0,0,2,5,4,0,0,0,3.2666666666666666,NA,0,0,0,4,4,4,0,0,3
Shahil Momin,Aut,2021,2023,24,21,24,24,4,891,61,FALSE,19.719066937119678,359,58.49865526846605,0,1,1,23,2,83.3,1,29,6.383233532934132,4/19,2,0,0,13,13,13,0,0,3
Shahnawaz Dahani,Pakistan,2021,2022,2,3,13,13,0,482,16,FALSE,48.5,6,141.30555555555554,0,0,0,0,2,35.2,1,9,6.809551886792453,2/37,0,0,0,1,1,1,0,0,1
Shahriar Hossain,BAN,1997,2004,20,5,0,25,0,99,48,FALSE,19.8,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,6,5,5,0,1,2
Shahriar Nafees,BAN,2005,2013,75,49,0,114,0,1292,138,FALSE,25.697916666666664,17,147.05882352941177,1,7,4,3,1,0,0,0,NA,NA,0,0,0,33,33,33,0,0,5
Shahrukh Quddus,KUW,2022,2024,11,3,11,11,3,336,2,TRUE,Inf,5,29.75,0,0,0,0,0,39,0,12,8.564102564102564,3/14,0,0,0,0,0,0,0,0,0
Shahzad Khan,Canada,2007,2007,1,0,0,1,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
Shahzad Muhammad,Mex,2019,2019,2,1,1,2,0,43,14,FALSE,21.5,7,109,0,0,0,1,1,3,0,1,9.666666666666666,1/29,0,0,0,0,0,0,0,0,0
Shahzaib,KSA,2024,2024,5,0,5,5,0,72,NA,FALSE,18,0,22.5,0,0,0,0,0,15,1,4,4.8,2/15,0,0,0,0,0,0,0,0,0
Shahzaib Hasan,Pakistan,2009,2010,3,10,0,13,0,116,35,FALSE,11.6,130,89.23076923076924,0,0,3,13,3,0,0,0,NA,NA,0,0,0,3,3,3,0,0,2
Shahzaib Jamil,QAT,2024,2024,6,6,0,6,0,96,38,FALSE,16,83,115.66265060240964,0,0,1,4,5,0,0,0,NA,NA,0,0,0,4,3,0,3,1,2
Shahzeb Choudhry,SWE,2023,2023,5,4,5,5,1,107,11,FALSE,7.916666666666666,32,39.575,0,0,1,2,0,17.2,0,10,4.903846153846154,4/11,1,0,0,5,5,5,0,0,2
Shaik Basha,TAN,2023,2023,9,7,7,9,2,206,43,FALSE,14.51111111111111,60,62.5,0,0,0,1,4,15,0,9,9.133333333333333,3/32,0,0,0,3,3,3,0,0,1
Shaikh Ashraf,Peru,2019,2019,4,4,2,4,0,116,38,FALSE,27.25,67,73.19402985074626,0,0,0,8,3,4,0,1,8.5,1/18,0,0,0,2,2,2,0,0,2
Shaiman Anwar,United Arab Emirates,2014,2019,40,39,7,72,3,1239,117,TRUE,33.49425287356322,770,61.534632034632025,1,6,1,75,43,0,0,4,6.871794871794871,3/61,0,0,0,23,23,23,0,0,4
Shakeel Ahmed,OMA,2023,2024,7,23,32,33,5,1119,45,FALSE,15.73801247771836,182,49.496692523163105,0,0,3,15,5,83,1,37,4.80065717415115,5/23,1,1,0,4,4,4,0,0,2
Shakeel Ahmed jnr,Pakistan,1993,1995,2,5,0,8,0,74,33,FALSE,14.8,0,NA,0,0,1,0,0,0,0,0,NA,NA,0,0,0,4,4,4,0,0,2
Shakeel Ahmed snr,Pakistan,1998,1998,1,1,2,2,0,140,1,FALSE,17.875,0,81.25,0,0,0,0,0,0,0,4,2.5661538461538465,4/91,0,0,0,1,1,1,0,0,1
Shakeel Ansar,Pakistan,2012,2012,2,1,0,2,0,0,0,FALSE,0,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,2,1,0,1,1,2
Shakeel Khan,Pakistan,1987,1987,1,1,1,1,0,100,NA,FALSE,50,0,54,0,0,0,0,0,0,0,1,5.555555555555555,1/50,0,0,0,0,0,0,0,0,0
Shakerullah Safi,DEN,2021,2021,4,2,2,4,2,25,0,TRUE,Inf,1,Inf,0,0,0,0,0,3,0,0,8.333333333333334,NA,0,0,0,0,0,0,0,0,0
Shakib Al Hasan,BAN,2006,2024,247,498,488,498,25,36801,217,FALSE,29.133854696308255,2105,67.15337280217696,5,44,15,258,53,457.3,3,712,4.755431921244774,7/36,16,25,2,120,120,120,0,0,7
Shamim Hossain,BAN,2021,2023,4,16,4,23,2,301,51,FALSE,Inf,219,Inf,0,1,0,26,6,2,0,0,7.25,NA,0,0,0,8,8,8,0,0,3
Shamsudheen Purat,KSA,2019,2020,6,5,0,6,1,118,88,TRUE,29.5,77,153.24675324675326,0,1,2,12,7,0,0,0,NA,NA,0,0,0,1,1,1,0,0,1
Shamsullah Ehsan,TKY,2022,2024,8,8,3,8,0,137,39,FALSE,15.4375,98,43.224489795918366,0,0,1,7,0,7,0,3,9.428571428571429,2/32,0,0,0,2,2,2,0,0,2
Shamsur Rahman,BAN,2013,2014,10,21,2,29,0,422,106,FALSE,Inf,85,Inf,1,1,3,12,1,0,0,0,9,NA,0,0,0,12,12,12,0,0,5
Shan Masood,Pakistan,2013,2024,9,89,10,95,5,2595,156,TRUE,38.018689057421454,324,96.95679012345678,5,13,10,30,7,0,0,2,3.8333333333333335,1/6,0,0,0,34,34,34,0,0,5
Shan Siddiqui,GMB,2024,2024,2,1,2,2,0,35,4,FALSE,Inf,3,Inf,0,0,0,1,0,4,0,0,7.75,NA,0,0,0,0,0,0,0,0,0
Shaof Hassan,MDV,2023,2024,12,10,0,12,2,132,36,TRUE,16.5,100,132,0,0,1,10,7,0,0,0,NA,NA,0,0,0,1,1,1,0,0,1
Shapoor Zadran,Afghanistan,2009,2020,44,57,80,80,6,4112,13,FALSE,23.848044057346385,65,40.034924011668195,0,0,3,0,3,115.5,3,80,6.3190413478596845,4/24,2,0,0,10,10,10,0,0,2
Sharafuddin Ashraf,Afghanistan,2014,2024,20,32,36,38,6,1692,18,FALSE,34.75747863247863,55,67.62878787878788,0,0,2,4,1,46,1,21,5.930060987605744,3/29,0,0,0,10,10,10,0,0,5
Sharif Asadullah,United Arab Emirates,2014,2014,1,0,1,1,0,21,NA,FALSE,10.5,0,9,0,0,0,0,0,3,0,2,7,2/21,0,0,0,0,0,0,0,0,0
Shariful Haque,BAN,1998,1998,1,1,1,1,0,42,NA,FALSE,Inf,0,Inf,0,0,0,0,0,0,0,0,7,NA,0,0,0,0,0,0,0,0,0
Shariz Ahmad,NED,2022,2024,20,23,29,31,2,1434,16,TRUE,25.069444444444443,32,59.40277777777778,0,0,0,4,0,27,0,26,6.893956456456456,5/43,0,1,0,9,9,9,0,0,3
Sharjeel Khan,Pakistan,2013,2021,25,20,0,48,0,450,59,FALSE,22.27777777777778,305,133.11475409836066,0,2,0,53,15,0,0,0,NA,NA,0,0,0,12,12,12,0,0,3
Sharveen Surendran,MAS,2023,2023,2,2,0,2,1,27,23,FALSE,27,31,87.09677419354838,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
Shayan Jahangir,United States of America,2022,2024,24,13,0,38,4,253,61,FALSE,28.11111111111111,180,140.55555555555554,0,2,1,22,11,0,0,0,NA,NA,0,0,0,21,20,11,9,1,4
Shayan Khan,EST,2024,2024,1,0,1,1,0,17,NA,FALSE,17,0,12,0,0,0,0,0,2,0,1,8.5,1/17,0,0,0,0,0,0,0,0,0
Shehzad Altaf,United Arab Emirates,1996,1996,2,2,2,2,0,74,NA,FALSE,37,0,78,0,0,0,0,0,0,0,1,2.8461538461538463,1/15,0,0,0,0,0,0,0,0,0
Shehzad Patel,SWA/SWZ,2021,2023,9,9,0,0,2,95,30,TRUE,13.571428571428571,82,115.85365853658536,0,0,0,7,4,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA
Shehzad Patel (SWA/SWZ),NA,2021,2023,9,0,0,9,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,1,0,1,0,1
Sheikh Rasik,HUN,2023,2024,6,6,6,6,1,291,53,FALSE,25.471428571428568,122,75.78454332552693,0,2,0,11,9,20,1,7,6.35,3/25,0,0,0,5,5,5,0,0,2
Sheikh Salahuddin,BAN,1997,1997,6,6,6,6,0,498,NA,FALSE,62.25,0,61.5,0,0,0,0,0,0,0,4,6.073170731707317,2/48,0,0,0,0,0,0,0,0,0
Shenjian Zheng,CHN,2024,2024,4,4,1,4,0,83,23,FALSE,Inf,40,Inf,0,0,0,4,4,1,0,0,32,NA,0,0,0,0,0,0,0,0,0
Sher Sahak,NOR,2021,2024,26,22,13,26,6,538,70,TRUE,17.2125,238,78.18907563025209,0,1,1,24,22,27.3,0,15,6.9818181818181815,3/18,0,0,0,11,11,11,0,0,2
Sheraz Sheikh,Belg,2021,2024,30,26,22,30,5,775,48,FALSE,23.095238095238095,364,63.63461538461538,0,0,3,25,21,50.1,0,14,7.774086378737542,3/22,0,0,0,11,11,11,0,0,2
Sherul Mehta,Belg,2020,2021,3,3,0,3,0,60,40,FALSE,20,89,67.41573033707866,0,0,0,6,0,0,0,0,NA,NA,0,0,0,2,2,0,2,0,2
Shiraz Khan,KUW,2019,2024,53,34,52,53,14,1483,50,TRUE,21.922222222222224,397,60.881388189196755,0,1,2,17,18,172.4,5,45,6.318532818532819,4/12,1,0,0,18,18,18,0,0,2
Shivam Mavi,India,2023,2023,6,2,6,6,0,151,26,FALSE,15.785714285714286,18,83.77777777777779,0,0,0,2,2,14,0,7,8.785714285714286,4/22,1,0,0,3,3,3,0,0,2
Shoaib Ahmed,CYP,2022,2022,5,5,5,5,0,197,30,FALSE,17.916666666666664,84,62.57142857142857,0,0,1,10,2,18,1,6,5.944444444444445,2/8,0,0,0,2,2,2,0,0,1
Shoaib Akhtar,Pakistan,1997,2010,61,73,97,101,16,5571,47,TRUE,16.376886348205094,16,81.24600827912478,0,0,12,2,1,53,3,197,5.7606000291951185,6/11,0,12,2,14,14,14,0,0,3
Shoaib Akhtar (Asia/ICC/PAK),NA,1998,2011,163,162,162,162,0,12338,NA,FALSE,24.975708502024293,0,31.4331983805668,0,0,0,0,0,0,0,247,4.767387944358578,6/16,6,4,0,20,20,20,0,0,2
Shoaib Ali,KSA,2019,2020,8,3,7,8,0,198,9,FALSE,25.375,21,51.839285714285715,0,0,1,2,0,21.3,0,4,8.511627906976743,2/25,0,0,0,2,2,2,0,0,2
Shoaib Bashir,England,2024,2024,12,19,21,23,9,1622,13,FALSE,22.351219512195122,0,64.02439024390245,0,0,5,0,0,0,0,41,3.552,5/41,0,3,0,3,3,3,0,0,1
Shoaib Gazi Hossain,Chile,2019,2019,4,1,1,4,0,25,2,FALSE,Inf,5,Inf,0,0,0,0,0,2,0,0,11.5,NA,0,0,0,0,0,0,0,0,0
Shoaib Khan,OMA,2021,2024,31,39,7,65,8,647,57,FALSE,47.675,373,78.14418377321603,0,1,7,35,12,0,0,2,5.458333333333333,1/19,0,0,0,26,26,26,0,0,4
Shoaib Khan jnr,Pakistan,2008,2008,4,4,0,4,0,65,50,FALSE,16.25,74,87.83783783783784,0,1,1,7,0,0,0,0,NA,NA,0,0,0,1,1,1,0,0,1
Shoaib Malik,Pakistan,1999,2021,287,388,260,352,39,18236,245,FALSE,38.56741118654357,1938,81.19020925047789,3,17,8,196,69,0,0,190,4.014564572412244,4/33,1,0,0,116,116,116,0,0,4
Shoaib Malik (ICC/PAK),NA,2006,2021,124,0,49,124,0,675,NA,FALSE,24.107142857142858,0,20.357142857142858,0,0,0,0,0,95,0,28,7.105263157894737,2/7,0,0,0,50,50,50,0,0,3
Shoaib Mohammad,Pakistan,1983,1995,63,103,61,141,7,4325,203,TRUE,38.57308743169399,0,54.2625,7,13,6,0,0,0,0,25,3.654581725854849,3/20,0,0,0,35,35,35,0,0,4
Shoaib Qureshi,FIN,2019,2019,5,4,5,5,0,136,12,FALSE,12.458333333333334,34,46.53921568627451,0,0,1,2,0,13.4,0,6,7.975609756097561,2/22,0,0,0,2,2,2,0,0,1
Shoaib Rafiq,Mex,2023,2024,7,5,7,7,1,112,12,FALSE,7.25,37,47.891891891891895,0,0,0,3,0,24,0,12,3.375,3/9,0,0,0,3,3,3,0,0,2
Shohidul Islam,BAN,2021,2021,1,0,1,1,0,33,NA,FALSE,33,0,23,0,0,0,0,0,3.5,0,1,8.608695652173912,1/33,0,0,0,0,0,0,0,0,0
