Player,Country,Start,End,Matches,Innings,NotOuts,Runs,HighScore,HighScoreNotOut,Average,BallsFaced,StrikeRate,Hundreds,Fifties,Ducks,Fours,Sixes
Muhammad Murad ,QAT,2021,2023,15,9,3,64,14,TRUE,10.666666666666666,64,100,0,0,1,1,5
Nasum Ahmed ,BAN,2021,2023,35,16,9,64,19,TRUE,9.142857142857142,69,92.7536231884058,0,0,4,4,2
WB Rankin ,England/Ireland,2009,2020,50,15,8,64,16,TRUE,9.142857142857142,74,86.48648648648648,0,0,2,3,3
DJ Reekers ,NED,2008,2009,6,5,0,64,29,FALSE,12.8,49,130.6122448979592,0,0,1,10,2
Sadeeq Khan ,ROM,2019,2019,3,3,1,64,28,FALSE,32,42,152.38095238095238,0,0,0,3,6
D Sheeli ,KUW,2019,2023,7,7,0,64,19,FALSE,9.142857142857142,60,106.66666666666667,0,0,0,7,2
Sultan Ahmed ,United Arab Emirates,2017,2022,25,16,5,64,18,FALSE,5.818181818181818,67,95.52238805970148,0,0,6,1,4
CR Suryawanshi ,SGP,2019,2023,5,4,0,64,53,FALSE,16,50,128,0,1,1,5,2
Usman Waheed ,KUW,2019,2019,6,4,1,64,28,TRUE,21.333333333333332,61,104.91803278688525,0,0,1,6,1
Abbas Ghani ,HUN,2023,2024,6,5,0,63,36,FALSE,12.6,54,116.66666666666667,0,0,2,5,4
RDB Ahir ,PAN,2023,2023,8,8,2,63,21,FALSE,10.5,60,105,0,0,2,3,3
LJ Barker ,GUE,2019,2020,10,8,0,63,20,FALSE,7.875,69,91.30434782608695,0,0,3,8,0
MP Biddappa ,PHI,2019,2022,7,5,1,63,26,FALSE,15.75,101,62.37623762376238,0,0,1,4,1
N Chejay ,BHU,2019,2024,11,9,1,63,34,FALSE,7.875,95,66.3157894736842,0,0,3,3,1
BI Dilruksha ,SKOR,2024,2024,5,5,0,63,24,FALSE,12.6,93,67.74193548387096,0,0,0,3,0
F Hand ,Ireland,2022,2024,13,10,3,63,36,FALSE,9,48,131.25,0,0,2,8,2
Imran Ismail ,MOZ,2019,2019,7,7,0,63,17,FALSE,9,58,108.62068965517241,0,0,0,7,3
P Kotoisuva ,Fiji,2023,2024,10,9,2,63,28,TRUE,9,52,121.15384615384615,0,0,3,2,5
OC McCoy ,West Indies,2019,2024,39,10,4,63,23,TRUE,10.5,55,114.54545454545455,0,0,2,6,4
KV Morea ,Papau New Guinea,2021,2024,21,13,8,63,16,TRUE,12.6,55,114.54545454545455,0,0,2,4,3
J Reb ,SRB,2019,2023,8,8,0,63,19,FALSE,7.875,83,75.90361445783132,0,0,0,4,2
EB Ringera ,Kenya,2019,2024,35,14,4,63,21,TRUE,6.3,74,85.13513513513513,0,0,0,2,1
KA Vimlesh ,ROM,2023,2024,5,5,3,63,39,FALSE,31.5,66,95.45454545454545,0,0,0,5,0
MD du Preez ,Namibia,2021,2021,3,2,2,62,33,TRUE,Inf,58,106.89655172413792,0,0,0,5,1
K Joshi ,Aut,2019,2021,8,5,2,62,32,TRUE,20.666666666666668,69,89.85507246376811,0,0,0,4,2
N Krishna ,SEY,2021,2024,18,13,3,62,20,FALSE,6.2,94,65.95744680851064,0,0,2,7,0
S Kushretha ,LUX,2020,2024,13,8,1,62,28,FALSE,8.857142857142858,82,75.60975609756098,0,0,1,3,0
T Rossi ,Arg,2021,2024,15,10,1,62,38,FALSE,6.888888888888889,74,83.78378378378379,0,0,2,3,3
GH Smit ,GUE,2023,2023,3,3,0,62,56,FALSE,20.666666666666668,57,108.77192982456141,0,1,1,5,1
Zaker Taqawi ,SWE,2022,2024,16,12,4,62,17,TRUE,7.75,98,63.26530612244898,0,0,1,3,0
AN Cook ,England,2007,2009,4,4,0,61,26,FALSE,15.25,54,112.96296296296295,0,0,0,10,0
Deng Jinqi ,CHN,2023,2024,6,5,1,61,38,FALSE,15.25,108,56.481481481481474,0,0,1,3,0
C Hinze ,Japan,2024,2024,19,6,3,61,23,TRUE,20.333333333333332,53,115.09433962264151,0,0,1,4,0
H Jangariya ,SWZ,2023,2023,3,3,0,61,25,FALSE,20.333333333333332,48,127.08333333333333,0,0,0,8,2
PD McGlashan ,New Zealand,2006,2010,11,9,1,61,26,FALSE,7.625,64,95.3125,0,0,0,6,2
Mien Mehmood ,PORT,2019,2021,7,7,0,61,16,FALSE,8.714285714285714,69,88.40579710144928,0,0,1,4,2
Muhammad Babar ,ESP,2024,2024,2,2,0,61,46,FALSE,30.5,35,174.28571428571428,0,0,0,3,7
A Sathya ,Mex,2019,2019,3,3,0,61,30,FALSE,20.333333333333332,61,100,0,0,0,3,2
PH Shamdasani ,Peru,2019,2019,4,4,1,61,37,FALSE,20.333333333333332,72,84.72222222222221,0,0,0,3,1
C Zavoiu ,ROM,2019,2023,21,10,3,61,27,FALSE,8.714285714285714,90,67.77777777777779,0,0,1,4,0
P Arora ,Mex,2019,2024,5,5,2,60,51,TRUE,20,56,107.14285714285714,0,1,2,6,2
DE Budge ,Scotland,2018,2021,8,6,2,60,24,FALSE,15,62,96.7741935483871,0,0,2,2,3
M Cohen ,ISR,2022,2022,3,3,1,60,28,FALSE,30,60,100,0,0,0,4,2
JWM Dalrymple ,England,2006,2007,3,3,0,60,32,FALSE,20,57,105.26315789473684,0,0,0,6,0
D Dewald ,Belg,2024,2024,10,6,0,60,25,FALSE,10,85,70.58823529411765,0,0,1,4,0
Eric Phiri ,SWZ,2022,2024,15,13,1,60,10,FALSE,5,73,82.1917808219178,0,0,0,6,1
B Ivanov ,BUL,2019,2024,11,7,4,60,21,TRUE,20,99,60.60606060606061,0,0,1,4,1
S Koppolu ,SVN,2022,2024,7,7,2,60,34,TRUE,12,66,90.9090909090909,0,0,1,3,3
M Kyriacou ,CYP,2021,2021,6,5,2,60,44,TRUE,20,79,75.9493670886076,0,0,0,1,2
TM Macalou ,Mali,2022,2024,15,13,2,60,14,FALSE,5.454545454545454,162,37.03703703703704,0,0,2,7,0
Mohammad Adnan ,KSA,2019,2019,5,3,3,60,38,TRUE,Inf,31,193.5483870967742,0,0,0,4,5
Mominul Haque ,BAN,2012,2014,6,4,1,60,26,TRUE,20,50,120,0,0,0,5,2
P Mustard ,England,2008,2008,2,2,0,60,40,FALSE,30,37,162.16216216216216,0,0,0,5,4
Sherul Mehta ,Belg,2020,2021,3,3,0,60,40,FALSE,20,89,67.41573033707866,0,0,0,6,0
Zeeshan Siddiqui ,OMA,2015,2015,5,5,1,60,33,TRUE,15,63,95.23809523809523,0,0,0,7,0
P Abanda ,CAM,2021,2022,13,12,0,59,16,FALSE,4.916666666666667,106,55.660377358490564,0,0,2,7,1
AN Aminou ,CAM,2022,2024,17,13,1,59,22,FALSE,4.916666666666667,64,92.1875,0,0,7,1,4
Ariful Haque ,BAN,2018,2018,9,8,4,59,18,TRUE,14.75,61,96.72131147540983,0,0,1,4,0
DR Flynn ,New Zealand,2008,2012,5,5,0,59,23,FALSE,11.8,51,115.68627450980394,0,0,0,1,4
Hayatullah Niazi ,NOR,2019,2019,4,4,1,59,27,FALSE,19.666666666666668,47,125.53191489361701,0,0,0,3,3
V Jayant ,LES,2022,2024,10,7,0,59,31,FALSE,8.428571428571429,92,64.13043478260869,0,0,2,4,1
D Johnson ,CAY,2022,2023,6,5,2,59,44,FALSE,19.666666666666668,39,151.28205128205127,0,0,0,1,5
M Kasselman ,BOT,2023,2024,6,6,1,59,17,FALSE,11.8,63,93.65079365079364,0,0,0,1,1
CA Keita ,Mali,2022,2024,15,13,0,59,35,FALSE,4.538461538461538,98,60.204081632653065,0,0,5,6,3
FA Klokker ,DEN,2021,2022,13,7,5,59,29,TRUE,29.5,57,103.50877192982458,0,0,0,4,0
Mandeep Singh ,NOR,2024,2024,5,4,1,59,31,TRUE,19.666666666666668,54,109.25925925925925,0,0,0,3,1
A Nanda ,LUX,2019,2024,31,14,4,59,21,TRUE,5.9,70,84.28571428571429,0,0,2,3,2
R Ngarava ,Zimbabwe,2019,2024,60,23,10,59,11,TRUE,4.538461538461538,53,111.32075471698113,0,0,6,6,2
AK Perera ,Sri Lanka,2013,2019,6,5,0,59,16,FALSE,11.8,65,90.76923076923077,0,0,0,5,1
JS Pita ,Samoa,2023,2023,3,3,0,59,46,FALSE,19.666666666666668,55,107.27272727272728,0,0,0,8,1
PS Roberts ,CRT,2024,2024,4,4,2,59,39,TRUE,29.5,56,105.35714285714286,0,0,0,5,0
DR Tawake ,Fiji,2024,2024,6,6,0,59,18,FALSE,9.833333333333334,79,74.68354430379746,0,0,2,5,0
SB Wagh ,Mex,2024,2024,5,5,0,59,20,FALSE,11.8,94,62.76595744680851,0,0,0,2,1
Aamer Ikram ,PORT,2019,2019,4,4,0,58,23,FALSE,14.5,73,79.45205479452055,0,0,0,4,4
Abu Hider ,BAN,2016,2018,13,5,4,58,22,TRUE,58,43,134.88372093023256,0,0,0,5,4
Arsalan Arif ,Aut,2019,2024,4,3,1,58,27,FALSE,29,47,123.40425531914893,0,0,0,9,0
Asif Ali ,BHR,2024,2024,5,5,0,58,31,FALSE,11.6,51,113.72549019607843,0,0,1,5,4
Baljit Singh ,ITA,2019,2022,11,6,1,58,45,FALSE,11.6,53,109.43396226415094,0,0,2,3,2
TA Boult ,New Zealand,2013,2024,61,15,8,58,16,FALSE,8.285714285714286,64,90.625,0,0,1,3,2
J Grassi ,ITA,2021,2021,6,4,0,58,20,FALSE,14.5,63,92.06349206349206,0,0,0,2,2
J Jarvis ,Scotland,2024,2024,5,5,0,58,21,FALSE,11.6,64,90.625,0,0,0,4,1
A Langham ,STHEL,2022,2022,7,5,0,58,39,FALSE,11.6,51,113.72549019607843,0,0,1,4,2
A Prashar ,HUN,2023,2023,5,4,0,58,20,FALSE,14.5,42,138.0952380952381,0,0,0,3,3
CJO Smith ,Scotland,2007,2009,8,6,1,58,46,TRUE,11.6,54,107.40740740740742,0,0,3,6,0
ACF Stokes ,GUE,2019,2022,16,9,1,58,18,TRUE,7.25,62,93.54838709677419,0,0,4,6,1
HGV Vare ,Papau New Guinea,2022,2024,13,10,2,58,18,FALSE,7.25,73,79.45205479452055,0,0,2,5,0
Alok Kapali ,BAN,2007,2011,7,7,2,57,19,FALSE,11.4,85,67.05882352941175,0,0,2,3,1
JC Archer ,England,2019,2024,29,7,3,57,21,FALSE,14.25,37,154.05405405405406,0,0,1,4,4
LA Dawson ,England,2016,2022,11,5,1,57,34,FALSE,14.25,36,158.33333333333331,0,0,0,8,2
B Isaac ,STHEL,2022,2024,8,4,1,57,34,FALSE,19,76,75,0,0,1,3,0
C Jonker ,South Africa,2018,2018,2,2,0,57,49,FALSE,28.5,29,196.55172413793102,0,0,0,5,3
A Makesh ,KUW,2019,2019,4,2,1,57,57,FALSE,57,41,139.02439024390242,0,1,0,3,4
MMR Obili ,EST,2021,2022,12,9,4,57,18,FALSE,11.4,65,87.6923076923077,0,0,2,1,1
Ravinder Singh ,MLT,2019,2021,7,4,0,57,34,FALSE,14.25,50,113.99999999999999,0,0,0,3,3
Said Hakim ,Belg,2021,2024,3,3,1,57,27,FALSE,28.5,59,96.61016949152543,0,0,0,9,0
Sohag Gazi ,BAN,2012,2015,10,7,3,57,24,FALSE,14.25,59,96.61016949152543,0,0,0,3,1
RJ Trott ,BER,2008,2021,21,11,5,57,19,FALSE,9.5,91,62.637362637362635,0,0,2,3,1
PL Bruno ,Arg,2021,2021,6,5,1,56,27,FALSE,14,79,70.88607594936708,0,0,0,2,0
M Fontaine ,HUN,2021,2024,11,9,4,56,24,TRUE,11.2,58,96.55172413793103,0,0,1,1,1
JM How ,New Zealand,2007,2008,5,5,0,56,31,FALSE,11.2,67,83.5820895522388,0,0,0,5,1
Muhaddis Muhaddis ,INA,2023,2023,4,3,0,56,34,FALSE,18.666666666666668,56,100,0,0,0,6,1
MJ Ross ,ITA,2019,2019,8,5,1,56,34,FALSE,14,42,133.33333333333331,0,0,0,2,3
SMSM Senanayake ,Sri Lanka,2012,2016,24,12,6,56,17,FALSE,9.333333333333334,66,84.84848484848484,0,0,2,3,1
VN Veetil ,QAT,2022,2022,7,4,2,56,53,FALSE,28,55,101.81818181818181,0,1,1,2,3
S Waqas Ahmed ,NOR,2019,2021,10,8,4,56,32,TRUE,14,70,80,0,0,1,4,0
Ayyaz Qureshi ,SVN,2022,2022,4,4,0,55,30,FALSE,13.75,73,75.34246575342466,0,0,0,5,0
G Caisley ,BRA,2019,2024,5,5,0,55,38,FALSE,11,70,78.57142857142857,0,0,1,3,2
C Carter ,Hong Kong,2015,2017,10,5,1,55,17,FALSE,13.75,63,87.3015873015873,0,0,0,3,0
Chen Zhuo Yue ,CHN,2023,2024,11,11,2,55,14,FALSE,6.111111111111111,77,71.42857142857143,0,0,2,2,2
N Deonarine ,West Indies,2010,2013,8,7,2,55,36,TRUE,11,53,103.77358490566037,0,0,3,5,0
GB Hogg ,Australia,2006,2014,15,4,0,55,41,FALSE,13.75,39,141.02564102564102,0,0,0,3,3
KM Jarvis ,Zimbabwe,2011,2019,22,12,5,55,27,FALSE,7.857142857142857,64,85.9375,0,0,4,1,4
K Mirpuri ,GIBR,2023,2024,22,11,10,55,18,TRUE,55,75,73.33333333333333,0,0,0,1,0
Rasheed Ali Mamadkhel ,SVN,2024,2024,6,6,1,55,17,FALSE,11,59,93.22033898305084,0,0,0,1,2
P Vekaria ,RWN,2021,2021,8,6,4,55,20,FALSE,27.5,38,144.73684210526315,0,0,0,3,4
KM Venkataswamy ,CZK-R,2022,2022,1,1,0,55,55,FALSE,55,41,134.14634146341464,0,1,0,3,2
Yasir Mehmood ,CYP,2021,2021,4,3,3,55,31,TRUE,Inf,52,105.76923076923077,0,0,0,2,3
MJ Ansell ,IOM,2020,2024,22,10,2,54,17,FALSE,6.75,66,81.81818181818183,0,0,1,2,3
SE Aquilina ,MLT,2019,2021,16,7,1,54,24,FALSE,9,66,81.81818181818183,0,0,0,4,1
Arsalan Ahmed ,GRC,2019,2021,7,5,0,54,22,FALSE,10.8,47,114.89361702127661,0,0,0,9,1
HS Baidwan ,Canada,2008,2013,17,11,2,54,21,FALSE,6,52,103.84615384615385,0,0,4,4,1
V Baskaran ,SGP,2019,2022,33,17,6,54,14,TRUE,4.909090909090909,89,60.67415730337079,0,0,3,0,1
JW Chilia ,VAN,2019,2019,14,7,4,54,23,FALSE,18,54,100,0,0,0,3,3
GD Drummond ,Scotland,2008,2013,17,7,0,54,35,FALSE,7.714285714285714,65,83.07692307692308,0,0,2,3,0
Ghulam Ahmadi ,GER,2021,2024,44,15,13,54,15,TRUE,27,47,114.89361702127661,0,0,0,5,0
Ismaeel Zia ,SWE,2022,2022,8,6,0,54,22,FALSE,9,68,79.41176470588235,0,0,1,6,0
E Kahamker ,ISR,2022,2022,4,4,0,54,19,FALSE,13.5,52,103.84615384615385,0,0,0,5,1
MSS Mandy ,Chile,2019,2019,4,4,0,54,32,FALSE,13.5,67,80.59701492537313,0,0,0,8,0
A Manepalli ,LUX,2020,2024,8,7,1,54,22,FALSE,9,58,93.10344827586206,0,0,0,3,1
H McAleer ,IOM,2024,2024,5,5,0,54,23,FALSE,10.8,75,72,0,0,0,3,0
Mujeeb Ur Rahman ,Afghanistan,2018,2024,46,13,7,54,21,FALSE,9,44,122.72727272727273,0,0,2,6,3
AK Muslar ,Blz,2019,2021,9,9,2,54,15,FALSE,7.714285714285714,99,54.54545454545454,0,0,2,3,2
SMA Priyanjan ,Sri Lanka,2017,2017,3,3,2,54,40,TRUE,54,62,87.09677419354838,0,0,0,1,2
Saghar Manzoor ,CRT,2024,2024,5,5,0,54,38,FALSE,10.8,47,114.89361702127661,0,0,2,6,3
S Sola ,Samoa,2019,2022,10,8,1,54,18,FALSE,7.714285714285714,75,72,0,0,0,2,3
Swann Htet Ko Ko ,MYAN,2023,2024,15,13,4,54,11,FALSE,6,107,50.467289719626166,0,0,1,0,1
Yair Nagavkar ,ISR,2022,2024,8,7,2,54,32,TRUE,10.8,71,76.05633802816901,0,0,1,3,0
Anik Ahmed ,ITA,2022,2022,4,4,2,53,26,TRUE,26.5,58,91.37931034482759,0,0,1,2,0
Aphsal Ashraf ,KUW,2020,2020,5,3,1,53,45,TRUE,26.5,32,165.625,0,0,0,1,5
DL Chahar ,India,2018,2023,25,7,5,53,31,FALSE,26.5,28,189.28571428571428,0,0,1,4,4
Saeed Ahmed ,SWE,2023,2024,9,6,0,53,18,FALSE,8.833333333333334,55,96.36363636363636,0,0,1,4,2
Sajid Patel ,LES,2024,2024,4,4,0,53,42,FALSE,13.25,59,89.83050847457628,0,0,0,7,0
Usman Limbada ,Canada,2010,2013,7,3,2,53,21,TRUE,53,41,129.26829268292684,0,0,0,6,0
D Wheatley ,Bhm,2022,2023,9,9,3,53,16,FALSE,8.833333333333334,57,92.98245614035088,0,0,0,5,2
Faisal Mehmood ,Belg,2021,2023,5,5,0,52,23,FALSE,10.4,47,110.63829787234043,0,0,1,6,2
S Kamate ,Mali,2022,2024,15,13,0,52,17,FALSE,4,118,44.06779661016949,0,0,5,6,0
RP Magar ,NEP,2014,2015,6,6,0,52,25,FALSE,8.666666666666666,89,58.42696629213483,0,0,1,0,3
ML Maiava ,Samoa,2023,2023,3,3,0,52,34,FALSE,17.333333333333332,50,104,0,0,0,3,0
BAD Manenti ,ITA,2023,2023,5,5,0,52,22,FALSE,10.4,43,120.93023255813952,0,0,1,7,2
Ovais Yousof ,NGA,2019,2019,3,3,0,52,33,FALSE,17.333333333333332,70,74.28571428571429,0,0,0,5,0
Saif Hassan ,BAN,2021,2023,5,5,1,52,50,TRUE,13,64,81.25,0,1,2,1,3
C Tear ,Scotland,2024,2024,5,5,0,52,16,FALSE,10.4,63,82.53968253968253,0,0,0,5,1
V Zanko ,CRT,2023,2024,7,6,0,52,16,FALSE,8.666666666666666,128,40.625,0,0,1,6,0
Abdullah Jasat ,PAN,2021,2023,10,10,2,51,17,TRUE,6.375,46,110.86956521739131,0,0,3,5,2
IS Billcliff ,Canada,2010,2010,2,2,0,51,37,FALSE,25.5,39,130.76923076923077,0,0,0,3,2
Darwish Rasooli ,Afghanistan,2022,2024,7,7,2,51,15,FALSE,10.2,63,80.95238095238095,0,0,1,3,1
SG Diaby ,Mali,2022,2023,9,7,3,51,41,TRUE,12.75,48,106.25,0,0,2,2,3
TGJ Gruijters ,NED,2012,2013,8,5,3,51,21,TRUE,25.5,47,108.51063829787233,0,0,0,3,1
Huang Junjie ,CHN,2024,2024,7,7,0,51,19,FALSE,7.285714285714286,126,40.476190476190474,0,0,2,3,0
Junaid Siddiqui ,Canada,2012,2024,22,8,3,51,21,FALSE,10.2,45,113.33333333333333,0,0,1,2,2
Naseem Shah ,Pakistan,2022,2024,30,11,4,51,16,FALSE,7.285714285714286,46,110.86956521739131,0,0,4,4,3
Nilansh Keswani ,United Arab Emirates,2023,2024,10,5,4,51,31,TRUE,51,48,106.25,0,0,0,4,0
SN Pathirana ,CYP,2021,2024,19,11,5,51,16,TRUE,8.5,81,62.96296296296296,0,0,1,0,1
Raqibul Hasan ,BAN,2008,2010,5,5,0,51,18,FALSE,10.2,62,82.25806451612904,0,0,0,3,1
Sahel Zadran ,Aut,2021,2023,28,14,4,51,19,FALSE,5.1,58,87.93103448275862,0,0,4,2,2
Shenjian Zheng ,CHN,2024,2024,4,4,0,51,23,FALSE,12.75,40,127.49999999999999,0,0,0,4,4
Sohail Ahmad ,CRT,2022,2023,9,6,0,51,20,FALSE,8.5,52,98.07692307692307,0,0,0,1,3
Sohel Patel ,PAN,2023,2023,4,4,0,51,22,FALSE,12.75,58,87.93103448275862,0,0,0,6,0
DC Thomas ,West Indies,2009,2022,12,8,2,51,31,TRUE,8.5,54,94.44444444444444,0,0,0,4,2
HA Varaiya ,Kenya,2007,2013,25,12,11,51,18,TRUE,51,81,62.96296296296296,0,0,0,1,0
Zhuang Zelin ,CHN,2023,2024,11,11,1,51,33,FALSE,5.1,92,55.434782608695656,0,0,3,2,0
P Zuze ,MWest Indies,2023,2024,18,10,3,51,21,FALSE,7.285714285714286,87,58.620689655172406,0,0,1,2,0
Andre Jarju ,GMB,2022,2024,11,11,3,50,15,FALSE,6.25,109,45.87155963302752,0,0,3,5,0
Z Arinaitwe ,UGA,2019,2020,6,6,0,50,15,FALSE,8.333333333333334,60,83.33333333333334,0,0,0,8,1
T Filer ,EST,2021,2021,5,5,0,50,38,FALSE,10,55,90.9090909090909,0,0,3,4,1
R Fox ,Bhm,2022,2022,4,4,2,50,24,TRUE,25,44,113.63636363636364,0,0,1,4,2
Hamid Hassan ,Afghanistan,2010,2021,25,9,6,50,22,FALSE,16.666666666666668,46,108.69565217391303,0,0,0,3,2
Iftekar Jaman ,CYP,2021,2022,5,4,1,50,22,FALSE,16.666666666666668,36,138.88888888888889,0,0,0,3,4
Md Nurul Huda ,FIN,2019,2019,5,4,2,50,30,TRUE,25,32,156.25,0,0,0,4,2
Mohammad Yousuf ,Pakistan,2006,2010,3,3,0,50,26,FALSE,16.666666666666668,43,116.27906976744187,0,0,0,5,1
Waqas Ali ,Belg,2019,2024,7,5,0,50,14,FALSE,10,64,78.125,0,0,0,0,2
Zuhaib Zubair ,United Arab Emirates,2024,2024,6,5,3,50,26,TRUE,25,29,172.41379310344826,0,0,0,4,2
U Bhatti ,Canada,2008,2010,7,7,3,49,12,FALSE,12.25,48,102.08333333333333,0,0,0,3,1
TL Chatara ,Zimbabwe,2010,2024,60,16,10,49,8,FALSE,8.166666666666666,77,63.63636363636363,0,0,2,2,0
KA Jadhav ,CAM,2022,2023,6,6,1,49,22,TRUE,9.8,99,49.494949494949495,0,0,1,4,0
KA Jamieson ,New Zealand,2020,2023,13,5,3,49,30,FALSE,24.5,33,148.4848484848485,0,0,0,7,0
CU Jayasinghe ,Sri Lanka,2009,2010,5,3,2,49,38,FALSE,49,49,100,0,0,0,3,1
Jubaid Ahamed ,Fran,2021,2022,9,8,3,49,13,FALSE,9.8,46,106.5217391304348,0,0,1,2,2
A Khan ,DEN/England,2009,2022,9,7,0,49,16,FALSE,7,54,90.74074074074075,0,0,0,2,1
HG Kuhn ,South Africa,2009,2017,7,6,2,49,29,FALSE,12.25,42,116.66666666666667,0,0,0,3,2
P Magafas ,GRC,2022,2022,4,3,0,49,30,FALSE,16.333333333333332,50,98,0,0,0,5,0
J Marples ,GIBR,2021,2024,20,8,3,49,16,FALSE,9.8,61,80.32786885245902,0,0,0,3,0
I Master ,BOT,2019,2022,6,6,1,49,40,FALSE,9.8,51,96.07843137254902,0,0,1,3,0
Nanda Kumar ,CRC,2019,2019,3,3,0,49,39,FALSE,16.333333333333332,58,84.48275862068965,0,0,1,3,2
Naseem Khan ,CRT,2022,2023,8,5,0,49,27,FALSE,9.8,56,87.5,0,0,0,5,2
SD Outerbridge ,BER,2008,2008,3,3,1,49,37,TRUE,24.5,51,96.07843137254902,0,0,0,2,1
E Packard ,GIBR,2019,2021,8,7,0,49,26,FALSE,7,73,67.12328767123287,0,0,0,3,1
Parvez Hossain Emon ,BAN,2022,2024,6,6,0,49,23,FALSE,8.166666666666666,68,72.05882352941177,0,0,2,3,3
Parvindar Kumar ,KUW,2023,2024,11,5,1,49,19,FALSE,12.25,40,122.50000000000001,0,0,0,2,3
N Pokana ,Papau New Guinea,2016,2024,31,13,6,49,12,FALSE,7,62,79.03225806451613,0,0,1,0,2
DA Rankin ,Ireland,2015,2016,2,2,0,49,34,FALSE,24.5,54,90.74074074074075,0,0,0,3,2
BA Viraliliu ,VAN,2023,2024,3,2,0,49,39,FALSE,24.5,40,122.50000000000001,0,0,0,4,0
K Weeraratne ,Sri Lanka,2008,2009,5,5,2,49,20,TRUE,16.333333333333332,45,108.88888888888889,0,0,0,4,1
Hashmatullah Shahidi ,Afghanistan,2013,2022,6,4,2,48,36,FALSE,24,55,87.27272727272727,0,0,0,5,0
Maqsood Ahmad ,Belg,2021,2022,6,5,1,48,29,FALSE,12,49,97.95918367346938,0,0,0,6,0
A Modi ,SGP,2022,2022,7,6,1,48,24,FALSE,9.6,78,61.53846153846154,0,0,1,1,0
Muhammad Nadeem ,KSA,2019,2019,5,3,0,48,43,FALSE,16,49,97.95918367346938,0,0,0,7,1
MIA Patel ,MWest Indies,2019,2019,3,2,1,48,40,TRUE,48,44,109.09090909090908,0,0,0,6,1
Qalandar Khan ,QAT,2019,2019,4,3,0,48,25,FALSE,16,43,111.62790697674419,0,0,0,2,3
Raghav Dhawan ,UGA,2024,2024,2,2,0,48,27,FALSE,24,38,126.3157894736842,0,0,0,7,0
KB Ahir ,PAN,2019,2023,15,9,9,48,32,TRUE,Inf,51,94.11764705882352,0,0,0,5,2
L Shafeeg ,MDV,2019,2024,25,11,5,48,19,TRUE,8,62,77.41935483870968,0,0,4,3,1
C Zhuwao ,Zimbabwe,2008,2018,7,7,0,48,24,FALSE,6.857142857142857,66,72.72727272727273,0,0,4,7,1
R Athapaththu ,ROM,2023,2024,7,5,5,47,28,TRUE,Inf,31,151.61290322580646,0,0,0,2,3
LT Bichard ,GUE,2020,2024,28,7,5,47,25,TRUE,23.5,49,95.91836734693877,0,0,0,4,0
K Gore ,United States of America,2019,2021,8,3,1,47,31,FALSE,23.5,28,167.85714285714286,0,0,0,4,2
IG Holland ,United States of America,2021,2021,6,3,1,47,39,TRUE,23.5,52,90.38461538461539,0,0,0,4,0
H Ivanov ,BUL,2019,2021,13,8,1,47,15,FALSE,6.714285714285714,51,92.15686274509804,0,0,2,3,1
AB Kamara ,Sri LankaE,2021,2021,9,7,2,47,10,TRUE,9.4,70,67.14285714285714,0,0,1,2,0
LJ Leokaoke ,LES,2024,2024,8,7,1,47,22,FALSE,7.833333333333333,89,52.80898876404494,0,0,0,3,0
D Uwimana ,RWN,2021,2021,6,5,3,47,16,TRUE,23.5,69,68.11594202898551,0,0,0,5,0
TS Waqavakatoga ,Fiji,2022,2024,10,8,3,47,18,FALSE,9.4,46,102.17391304347827,0,0,1,2,2
D Weston ,GER,2019,2019,6,6,0,47,18,FALSE,7.833333333333333,54,87.03703703703704,0,0,2,5,1
Zahid Khan ,Sri LankaE,2021,2022,10,8,0,47,27,FALSE,5.875,61,77.04918032786885,0,0,1,4,1
Ali Zaheer ,KUW,2022,2023,6,5,2,46,13,TRUE,15.333333333333334,55,83.63636363636363,0,0,0,4,0
CA Brown ,Blz,2021,2021,4,4,0,46,27,FALSE,11.5,61,75.40983606557377,0,0,0,6,0
Chaudhary Akram ,NOR,2023,2024,4,2,0,46,36,FALSE,23,62,74.19354838709677,0,0,0,3,0
M Cope ,LUX,2019,2024,13,9,5,46,15,TRUE,11.5,52,88.46153846153845,0,0,0,5,0
KM Dabengwa ,Zimbabwe,2006,2010,8,7,3,46,16,TRUE,11.5,40,114.99999999999999,0,0,0,4,2
MS Diakite ,Mali,2022,2024,11,11,0,46,14,FALSE,4.181818181818182,74,62.16216216216216,0,0,4,8,0
K Gupta ,Chile,2019,2019,4,4,1,46,19,TRUE,15.333333333333334,64,71.875,0,0,1,1,0
S Guruvayoorappan ,Mex,2023,2024,7,4,1,46,20,FALSE,15.333333333333334,68,67.64705882352942,0,0,1,4,0
JW Hastings ,Australia,2010,2016,9,6,2,46,15,FALSE,11.5,37,124.32432432432432,0,0,0,3,1
MM Iqbal ,Scotland,2012,2013,6,3,0,46,31,FALSE,15.333333333333334,45,102.22222222222221,0,0,0,4,1
K Kato-Stafford ,Japan,2024,2024,10,6,3,46,21,FALSE,15.333333333333334,31,148.38709677419354,0,0,2,6,1
Kuldeep Yadav ,India,2017,2024,40,7,3,46,23,TRUE,11.5,59,77.96610169491525,0,0,2,2,0
Luke Ward ,IOM,2023,2024,5,5,3,46,17,TRUE,23,45,102.22222222222221,0,0,0,4,1
S Maduranga ,SKOR,2024,2024,6,6,2,46,14,FALSE,11.5,77,59.74025974025974,0,0,0,3,1
