Player,Country,Start,End,Matches,Innings,NotOuts,Runs,HighScore,HighScoreNotOut,Average,BallsFaced,StrikeRate,Hundreds,Fifties,Ducks,Fours,Sixes
Rizwan Mangera ,PAN,2021,2021,4,4,1,15,9,FALSE,5,37,40.54054054054054,0,0,0,2,0
Rizwan-uz-Zaman,Pakistan,1981,1987,3,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
Rizwan-uz-Zaman ,Pakistan,1981,1989,11,19,1,345,60,FALSE,19.166666666666668,0,NA,0,3,2,0,0
Robert Raina ,THA,2020,2024,15,9,0,110,42,FALSE,12.222222222222221,116,94.82758620689656,0,0,1,13,3
Robiul Islam,BAN,2013,2013,3,3,0,117,NA,FALSE,58.5,0,66.5,0,0,0,0,0
Robiul Islam ,BAN,2010,2014,10,17,6,99,33,FALSE,9,0,NA,0,0,6,0,0
Robiul Khan ,ESP,2023,2023,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
Rohail Nazir ,Pakistan,2023,2023,3,2,0,23,13,FALSE,11.5,23,100,0,0,0,0,3
Rohan Mustafa,United Arab Emirates,2014,2023,81,80,0,2831,NA,FALSE,33.305882352941175,0,44.55294117647059,0,0,0,0,0
Rohan Mustafa ,United Arab Emirates,2014,2023,58,53,5,1006,77,FALSE,20.958333333333332,827,121.64449818621523,0,4,7,108,27
Rohit Kumar ,ROM,2022,2023,5,5,0,80,27,FALSE,16,65,123.07692307692308,0,0,0,11,2
Rokhan Barakzai,Afghanistan,2015,2015,1,1,0,45,NA,FALSE,22.5,0,30,0,0,0,0,0
Rokhan Barakzai ,Afghanistan,2015,2015,3,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
Rony Talukdar,BAN,2023,2023,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
Rony Talukdar ,BAN,2015,2023,11,10,0,224,67,FALSE,22.4,165,135.75757575757578,0,1,0,24,7
Rubel Hossain,BAN,2009,2021,104,102,0,4427,NA,FALSE,34.31782945736434,0,36.263565891472865,0,0,0,0,0
Rubel Hossain ,BAN,2009,2021,55,62,29,285,45,TRUE,6.732142857142857,36,55.55555555555556,0,0,11,1,0
Rumman Raees,Pakistan,2017,2018,9,9,0,464,NA,FALSE,33.142857142857146,0,33.07142857142857,0,0,0,0,0
Rumman Raees ,Pakistan,2016,2018,8,1,1,0,0,TRUE,NA,0,NA,0,0,0,0,0
S Abid Ali,India,1974,1975,5,5,0,187,NA,FALSE,26.714285714285715,0,48,0,0,0,0,0
S Abid Ali ,India,1967,1974,29,53,3,1018,81,FALSE,20.36,0,NA,0,6,3,0,0
S Abrahams,South Africa,2000,2000,1,1,0,40,NA,FALSE,Inf,0,Inf,0,0,0,0,0
S Adedeji ,NGA,2019,2024,43,40,6,692,68,FALSE,20.352941176470587,801,86.3920099875156,0,3,3,56,16
S Amarnath,India,1978,1978,3,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Amarnath ,India,1976,1978,10,18,0,550,124,FALSE,30.555555555555557,0,NA,1,3,1,0,0
S Appu ,MLT,2019,2019,4,4,1,8,6,FALSE,2.6666666666666665,14,57.14285714285714,0,0,0,0,0
S Arachchige ,ITA,2019,2019,4,1,0,0,0,FALSE,0,2,0,0,0,1,0,0
S Aravind ,India,2015,2015,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Ashwathnarayana ,HUN,2021,2022,14,11,3,203,52,FALSE,25.375,162,125.30864197530865,0,1,1,14,11
S Ateak ,GHA,2019,2019,3,3,0,45,26,FALSE,15,48,93.75,0,0,0,6,1
S Badree ,West Indies/World XI,2012,2018,52,16,10,43,14,TRUE,7.166666666666667,65,66.15384615384615,0,0,0,1,1
S Badrinath,India,2008,2011,7,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Badrinath ,India,2010,2011,3,4,0,106,56,FALSE,32,37,116.21621621621621,0,1,0,5,0
S Baksh,Canada,1979,1979,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Banamali ,SGP,2024,2024,5,2,1,9,8,TRUE,9,15,60,0,0,0,0,0
S Bangera ,ISR,2022,2024,8,8,0,69,23,FALSE,8.625,84,82.14285714285714,0,0,1,7,0
S Bantzas ,GRC,2019,2019,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Barediya ,SWZ,2023,2023,2,2,0,19,17,FALSE,9.5,25,76,0,0,0,2,0
S Barnett ,IOM,2024,2024,2,2,0,3,3,FALSE,1.5,10,30,0,0,1,0,0
S Bau,Papau New Guinea,2016,2023,57,23,0,576,NA,FALSE,57.6,0,71,0,0,0,0,0
S Bau ,Papau New Guinea,2016,2024,56,48,7,958,65,TRUE,23.365853658536587,876,109.36073059360731,0,4,6,74,31
S Bhari,NEP,2020,2022,11,11,0,273,NA,FALSE,18.2,0,28.133333333333333,0,0,0,0,0
S Bhari ,NEP,2019,2021,9,5,3,1,1,TRUE,0.5,7,14.285714285714285,0,0,2,0,0
S Biko ,Kenya,2022,2022,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Bodha ,GIBR,2022,2024,29,13,5,77,25,FALSE,9.625,70,110.00000000000001,0,0,1,7,1
S Bogdos ,GRC,2022,2022,4,4,0,24,19,FALSE,6,59,40.67796610169492,0,0,0,1,0
S Browne ,LUX,2020,2020,4,4,0,41,21,FALSE,10.25,49,83.6734693877551,0,0,1,4,0
S Burdekin ,CYP,2024,2024,10,10,1,155,59,FALSE,17.22222222222222,153,101.30718954248366,0,1,0,13,6
S Byrne ,MLT,2019,2019,2,2,0,3,3,FALSE,1.5,9,33.33333333333333,0,0,1,0,0
S Chanderpaul,West Indies,1994,2011,268,28,0,636,NA,FALSE,45.42857142857143,0,52.857142857142854,0,0,0,0,0
S Chanderpaul ,West Indies,1994,2015,186,302,54,12210,203,TRUE,35.77438248026483,347,98.84726224783861,30,66,15,34,5
S Chandramohan ,SGP,2019,2024,47,45,4,1056,100,FALSE,25.75609756097561,872,121.10091743119267,1,5,4,98,47
S Chattergoon,West Indies,2006,2009,18,4,0,48,NA,FALSE,48,0,80,0,0,0,0,0
S Chattergoon ,West Indies,2008,2008,4,7,0,127,46,FALSE,18.142857142857142,0,NA,0,0,0,0,0
S Chaudhary ,CZK-R,2022,2024,7,2,1,2,2,FALSE,2,5,40,0,0,0,0,0
S Chophel ,BHU,2019,2023,5,4,1,11,4,FALSE,3.6666666666666665,18,61.111111111111114,0,0,0,0,0
S Christopherson ,England,1884,1884,1,1,0,17,17,FALSE,17,0,NA,0,0,0,0,0
S Clarke ,IOM,2024,2024,1,1,0,0,0,FALSE,0,3,0,0,0,1,0,0
S Conteh ,Sri LankaE,2021,2024,29,17,1,120,34,FALSE,7.5,194,61.855670103092784,0,0,5,9,0
S Crowie ,STHEL,2022,2024,8,6,1,71,28,FALSE,14.2,110,64.54545454545455,0,0,0,5,0
S Dalton ,CZK-R,2019,2019,2,1,0,0,0,FALSE,0,1,0,0,0,1,0,0
S Daniel,Sri Lanka,2024,2024,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Daniel ,Sri Lanka,2023,2023,1,1,0,9,9,FALSE,9,6,150,0,0,0,2,0
S Davizi ,CZK-R,2019,2024,32,31,3,1149,115,TRUE,41.035714285714285,827,138.9359129383313,3,6,1,124,40
S Delai ,Fiji,2022,2022,1,1,0,16,16,FALSE,16,29,55.172413793103445,0,0,0,3,0
S Desungnoen ,THA,2020,2024,22,21,4,155,27,FALSE,9.117647058823529,224,69.19642857142857,0,0,4,12,3
S Dhakal,NEP,2022,2022,8,7,0,148,NA,FALSE,37,0,57.25,0,0,0,0,0
S Dhakal ,NEP,2022,2024,6,3,3,0,0,TRUE,NA,5,0,0,0,0,0,0
S Dhamala,NEP,2022,2022,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Dhaniram,Canada,2006,2010,44,41,0,1240,NA,FALSE,30.24390243902439,0,43.146341463414636,0,0,0,0,0
S Dhaniram ,Canada,2008,2010,11,9,0,100,26,FALSE,11.11111111111111,123,81.30081300813008,0,0,0,6,2
S Dhawan,India,2010,2022,167,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Dhawan ,India,2011,2021,102,124,4,4074,190,FALSE,34.26733500417711,1392,126.36494252873563,7,16,6,191,50
S Draunivudi ,Fiji,2022,2022,3,1,1,6,6,TRUE,Inf,4,150,0,0,0,1,0
S Dube,India,2019,2024,4,4,0,106,NA,FALSE,106,0,107,0,0,0,0,0
S Dube ,India,2019,2024,33,24,9,448,63,TRUE,29.866666666666667,332,134.93975903614458,0,3,1,27,24
S Duggan ,Arg,2023,2023,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Elayaperumal ,Mex,2024,2024,5,5,0,7,3,FALSE,1.4,24,29.166666666666668,0,0,1,0,0
S Elworthy,South Africa,1998,2002,39,37,0,1235,NA,FALSE,28.068181818181817,0,38.68181818181818,0,0,0,0,0
S Elworthy ,South Africa,1998,2002,4,5,1,72,48,FALSE,18,0,NA,0,0,0,0,0
S Fouche,Namibia,2023,2024,9,7,0,211,NA,FALSE,21.1,0,24.6,0,0,0,0,0
S Fouche ,Namibia,2024,2024,3,2,1,42,40,TRUE,42,49,85.71428571428571,0,0,0,5,0
S Franklin ,SUI,2021,2021,2,1,0,5,5,FALSE,5,6,83.33333333333334,0,0,0,0,0
S Gajjar ,CZK-R,2020,2020,3,3,1,16,14,FALSE,8,22,72.72727272727273,0,0,1,1,0
S Gantulga ,MNG,2024,2024,6,6,0,10,6,FALSE,1.6666666666666667,52,19.230769230769234,0,0,2,1,0
S Gasteratos ,GRC,2021,2021,4,3,1,23,17,TRUE,11.5,33,69.6969696969697,0,0,0,3,0
S Ghimire ,PORT,2023,2024,12,10,3,265,53,TRUE,37.857142857142854,218,121.55963302752293,0,1,0,29,5
S Gill ,Kenya,2024,2024,6,5,3,93,47,TRUE,46.5,52,178.84615384615387,0,0,0,5,7
S Godara ,CAM,2023,2024,16,12,6,171,36,TRUE,28.5,115,148.69565217391306,0,0,3,8,15
S Gooch ,EST,2024,2024,9,9,2,282,72,TRUE,40.285714285714285,240,117.5,0,3,0,21,8
S Goud ,CZK-R,2019,2019,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Goustis ,GRC,2019,2019,3,1,0,11,11,FALSE,11,19,57.89473684210527,0,0,0,0,0
S Grover ,CZK-R,2021,2024,9,8,3,91,47,FALSE,18.2,69,131.8840579710145,0,0,1,10,3
S Guha ,India,1967,1969,4,7,2,17,6,FALSE,3.4,0,NA,0,0,1,0,0
S Guruvayoorappan ,Mex,2023,2024,7,4,1,46,20,FALSE,15.333333333333334,68,67.64705882352942,0,0,1,4,0
S Haigh ,England,1899,1912,11,18,3,113,25,FALSE,7.533333333333333,0,NA,0,0,4,0,0
S Hallett ,Peru,2019,2019,4,4,0,10,5,FALSE,2.5,16,62.5,0,0,1,1,0
S Hirugade ,Mex,2019,2024,14,14,0,119,35,FALSE,8.5,146,81.5068493150685,0,0,1,14,2
S Hongsi ,THA,2019,2023,5,5,3,32,11,TRUE,16,29,110.34482758620689,0,0,1,3,1
S Hook ,EST,2021,2024,24,20,4,275,69,TRUE,17.1875,284,96.83098591549296,0,1,3,21,11
S Houghton ,CRT,2024,2024,5,5,1,27,20,TRUE,6.75,51,52.94117647058824,0,0,1,2,0
S Iturbe ,Arg,2023,2024,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Ivetic ,SRB,2022,2024,14,14,4,417,65,TRUE,41.7,423,98.581560283687935,0,3,0,30,13
S Jamil ,Belg,2019,2024,12,11,3,85,24,FALSE,10.625,106,80.18867924528303,0,0,3,10,2
S Jeganathan,Sri Lanka,1983,1988,5,5,0,208,NA,FALSE,41.6,0,55.2,0,0,0,0,0
S Jeganathan ,Sri Lanka,1983,1983,2,4,0,19,8,FALSE,4.75,0,NA,0,0,1,0,0
S Jele ,SWZ,2024,2024,1,1,1,0,0,TRUE,NA,0,NA,0,0,0,0,0
S Jora,NEP,2019,2023,5,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Jora ,NEP,2019,2024,31,25,5,388,56,FALSE,19.4,328,118.29268292682926,0,3,1,23,15
S Joseph,West Indies,2024,2024,1,1,0,72,NA,FALSE,72,0,60,0,0,0,0,0
S Joseph ,West Indies,2024,2024,16,16,6,173,36,TRUE,Inf,4,125,0,0,1,1,0
S Jyoti,Canada,2006,2010,14,4,0,90,NA,FALSE,90,0,120,0,0,0,0,0
S Jyoti ,Canada,2008,2008,2,2,1,10,10,TRUE,10,20,50,0,0,1,0,0
S Kalavitigoda ,Sri Lanka,2005,2005,1,2,0,8,7,FALSE,4,0,NA,0,0,0,0,0
S Kamate ,Mali,2022,2024,15,13,0,52,17,FALSE,4,118,44.06779661016949,0,0,5,6,0
S Kansoy ,TKY,2019,2019,4,4,0,2,2,FALSE,0.5,7,28.57142857142857,0,0,3,0,0
S Kaul,India,2018,2018,3,3,0,179,NA,FALSE,Inf,0,Inf,0,0,0,0,0
S Kaul ,India,2018,2019,3,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Kaveri ,Mex,2019,2024,16,15,4,259,46,TRUE,23.545454545454547,325,79.6923076923077,0,0,1,21,1
S Keshvani,Canada,2009,2009,5,2,0,48,NA,FALSE,Inf,0,Inf,0,0,0,0,0
S Keshvani ,Canada,2010,2010,2,1,1,0,0,TRUE,NA,1,0,0,0,0,0,0
S Kimura ,Japan,2022,2023,5,5,0,35,14,FALSE,7,42,83.33333333333334,0,0,0,1,1
S Kizilkaya ,TKY,2019,2019,4,4,0,17,8,FALSE,4.25,28,60.71428571428571,0,0,1,3,0
S Kollery ,BOT,2022,2022,2,2,1,31,29,FALSE,31,43,72.09302325581395,0,0,0,4,0
S Koppolu ,SVN,2022,2024,7,7,2,60,34,TRUE,12,66,90.9090909090909,0,0,1,3,3
S Kubheka ,SWA/SWZ,2021,2022,8,6,3,11,5,TRUE,3.6666666666666665,25,44,0,0,1,1,0
S Kushretha ,LUX,2020,2024,13,8,1,62,28,FALSE,8.857142857142858,82,75.60975609756098,0,0,1,3,0
S Lamichhane,NEP,2018,2024,58,56,0,2313,NA,FALSE,19.115702479338843,0,25.801652892561982,0,0,0,0,0
S Lamichhane ,ICC/NEP,2018,2024,58,21,9,74,16,TRUE,6.166666666666667,82,90.2439024390244,0,0,2,3,2
S Lee,Australia,1995,2001,45,43,0,1245,NA,FALSE,25.9375,0,35.541666666666664,0,0,0,0,0
S Loday ,BHU,2022,2024,14,11,3,115,22,FALSE,14.375,140,82.14285714285714,0,0,0,8,0
S Madan Lal,India,1974,1987,67,64,0,2137,NA,FALSE,29.273972602739725,0,43.342465753424655,0,0,0,0,0
S Madan Lal ,India,1974,1986,39,62,16,1042,74,FALSE,22.652173913043477,0,NA,0,5,7,0,0
S Maduranga ,SKOR,2024,2024,6,6,2,46,14,FALSE,11.5,77,59.74025974025974,0,0,0,3,1
S Mahmood,England,2020,2024,9,9,0,376,NA,FALSE,26.857142857142858,0,33.357142857142854,0,0,0,0,0
S Mahmood ,England,2019,2024,20,10,5,86,49,FALSE,30.25,43,79.06976744186046,0,0,1,2,1
S Mathur ,Hong Kong,2023,2023,7,6,0,103,39,FALSE,17.166666666666668,107,96.26168224299066,0,0,0,7,2
S Matsikenyeri,Zimbabwe,2002,2015,113,38,0,778,NA,FALSE,48.625,0,57.5,0,0,0,0,0
S Matsikenyeri ,Zimbabwe,2003,2012,18,26,1,427,57,FALSE,15.5,82,92.6829268292683,0,2,2,6,3
S Mba ,NGA,2021,2021,8,7,2,105,40,TRUE,21,144,72.91666666666666,0,0,1,11,1
S Mills ,IOM,2020,2020,1,1,1,1,1,TRUE,Inf,3,33.33333333333333,0,0,0,0,0
S Mohan ,PHI,2022,2022,1,1,0,0,0,FALSE,0,1,0,0,0,1,0,0
S Morris ,Australia,1885,1885,1,2,1,14,10,TRUE,14,0,NA,0,0,0,0,0
S Moseley ,West Indies,2021,2021,2,4,0,28,12,FALSE,7,0,NA,0,0,0,0,0
S Movva,Canada,2024,2024,15,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Movva ,Canada,2021,2024,16,14,3,259,37,FALSE,23.545454545454547,244,106.14754098360655,0,0,1,19,6
S Mukuddem,BER,2006,2007,20,20,0,752,NA,FALSE,32.69565217391305,0,41.73913043478261,0,0,0,0,0
S Muniandy ,MAS,2019,2024,85,70,18,901,60,TRUE,17.326923076923077,775,116.25806451612904,0,1,5,65,31
S Murari ,CRC,2019,2024,8,7,1,30,16,FALSE,5,32,93.75,0,0,2,2,1
S Mushtaq Ali ,India,1934,1952,11,20,1,612,112,FALSE,32.21052631578947,0,NA,2,3,1,0,0
S Muthusamy ,South Africa,2019,2024,4,7,3,173,68,TRUE,43.25,0,NA,0,1,0,0,0
S Nadeem ,India,2019,2021,2,3,1,1,1,TRUE,0.5,0,NA,0,0,2,0,0
S Nadigotla ,ROM,2019,2024,35,28,1,422,55,FALSE,15.62962962962963,372,113.44086021505377,0,1,1,36,13
S Natsagdorj ,MNG,2024,2024,4,4,0,15,11,FALSE,3.75,59,25.423728813559322,0,0,0,0,0
S Navaratne ,Japan,2022,2023,8,8,1,79,21,FALSE,11.285714285714286,77,102.59740259740259,0,0,2,5,3
S Nazir Ali ,India,1932,1934,2,4,0,30,13,FALSE,7.5,0,NA,0,0,0,0,0
S Nerandzic ,SRB,2019,2022,3,2,0,10,5,FALSE,5,33,30.303030303030305,0,0,0,1,0
S Nsubuga ,UGA,2023,2023,15,3,1,2,1,TRUE,1,6,33.33333333333333,0,0,1,0,0
S Nyalchand ,India,1952,1952,1,2,1,7,6,TRUE,7,0,NA,0,0,0,0,0
S O'Linn ,South Africa,1960,1961,7,12,1,297,98,FALSE,27,0,NA,0,2,0,0,0
S Ogundipe ,NGA,2021,2021,4,1,1,1,1,TRUE,Inf,3,33.33333333333333,0,0,0,0,0
S Periyalwar ,ROM,2019,2024,34,29,10,497,105,TRUE,26.157894736842106,458,108.51528384279476,1,2,3,49,10
S Pillai ,CRC,2019,2024,8,7,0,46,19,FALSE,6.571428571428571,71,64.7887323943662,0,0,1,6,0
S Pitabeddara ,SKOR,2024,2024,3,2,0,2,2,FALSE,1,4,50,0,0,1,0,0
S Pokhriyal ,CZK-R,2019,2020,9,9,1,200,79,FALSE,25,186,107.5268817204301,0,1,1,31,3
S Pradhan ,BHU,2022,2024,26,25,1,357,59,FALSE,14.875,405,88.14814814814815,0,1,3,39,4
S Prasanna,Sri Lanka,2011,2019,40,39,0,1767,NA,FALSE,55.21875,0,60.78125,0,0,0,0,0
S Prasanna ,Sri Lanka,2011,2017,21,21,6,219,37,TRUE,10.142857142857142,161,132.9192546583851,0,0,0,13,13
S Qeshile ,South Africa,2019,2019,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Ragoonath ,West Indies,1999,1999,2,4,1,13,9,FALSE,4.333333333333333,0,NA,0,0,1,0,0
S Rakshit ,CZK-R,2019,2019,6,5,1,40,21,FALSE,10,44,90.9090909090909,0,0,1,5,1
S Ramadhin ,West Indies,1950,1961,43,58,14,361,44,FALSE,8.204545454545455,0,NA,0,0,14,0,0
S Ramakrishnan ,CZK-R,2022,2022,6,4,0,33,15,FALSE,8.25,47,70.2127659574468,0,0,0,1,0
S Ramesh,India,1999,1999,24,3,0,38,NA,FALSE,38,0,36,0,0,0,0,0
S Ramesh ,India,1999,2001,19,37,1,1367,143,FALSE,37.97222222222222,0,NA,2,8,3,0,0
S Ranatunga,Sri Lanka,1994,1996,13,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Ranatunga ,Sri Lanka,1994,1997,9,17,1,531,118,FALSE,33.1875,0,NA,2,2,1,0,0
S Randiv,Sri Lanka,2009,2016,31,29,0,1214,NA,FALSE,33.72222222222222,0,39.916666666666664,0,0,0,0,0
S Randiv ,Sri Lanka,2010,2012,19,19,1,155,39,FALSE,6.59375,6,133.33333333333331,0,0,3,1,0
S Ravichandran ,Japan,2022,2024,34,33,4,741,86,TRUE,25.551724137931036,551,134.48275862068965,0,4,1,68,18
S Ravikumar ,CRC,2019,2024,8,8,1,104,52,FALSE,14.857142857142858,132,78.78787878787878,0,1,2,6,2
S Ravoka ,Fiji,2022,2022,6,6,2,25,13,FALSE,6.25,41,60.97560975609756,0,0,0,0,0
S Rengarajan ,CZK-R,2020,2020,3,2,2,8,6,TRUE,Inf,15,53.333333333333336,0,0,0,0,0
S Rossi ,Arg,2019,2023,10,9,1,39,13,FALSE,4.875,43,90.69767441860465,0,0,4,2,1
S Rukmal ,SEY,2022,2024,12,5,2,4,4,TRUE,1.3333333333333333,14,28.57142857142857,0,0,3,1,0
S Rungrueang ,THA,2023,2024,19,18,3,134,46,FALSE,8.933333333333334,167,80.23952095808383,0,0,3,6,7
S Saeed ,MDV,2019,2019,5,1,0,2,2,FALSE,2,4,50,0,0,0,0,0
S Samal ,RWN,2021,2021,8,5,0,72,31,FALSE,14.4,63,114.28571428571428,0,0,0,5,3
S Samarawickrama,Sri Lanka,2017,2024,50,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Samarawickrama ,Sri Lanka,2017,2024,28,32,3,618,104,TRUE,21.533653846153847,282,109.92907801418438,1,2,5,32,2
S Sandeep Warrier ,India,2021,2021,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Sankar ,KSA,2024,2024,3,2,1,9,8,FALSE,9,13,69.23076923076923,0,0,0,1,0
S Santhirakumaran ,Fran,2021,2023,6,6,0,75,34,FALSE,12.5,110,68.18181818181817,0,0,1,6,0
S Seelan ,INA,2023,2023,1,1,0,28,28,FALSE,28,28,100,0,0,0,3,0
S Seeraj,Canada,2006,2006,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Sengupta ,CZK-R,2021,2022,9,4,1,27,9,FALSE,9,25,108,0,0,0,3,0
S Shillingford ,West Indies,2010,2014,16,26,6,266,53,TRUE,13.3,0,NA,0,1,7,0,0
S Shivnarine,West Indies,1978,1978,1,1,0,16,NA,FALSE,Inf,0,Inf,0,0,0,0,0
S Shivnarine ,West Indies,1978,1979,8,14,1,379,63,FALSE,29.153846153846153,0,NA,0,4,2,0,0
S Shrivastava,OMA,2024,2024,4,4,0,142,NA,FALSE,17.75,0,20.125,0,0,0,0,0
S Shrivastava ,OMA,2022,2024,9,3,3,36,22,TRUE,Inf,34,105.88235294117648,0,0,0,2,1
S Simpson ,JER,2024,2024,2,1,1,8,8,TRUE,Inf,9,88.88888888888889,0,0,0,1,0
S Singh ,Kenya,2019,2024,48,35,7,545,54,TRUE,10.092592592592593,517,53.64173228346457,0,1,3,64,3
S Siriotis ,GRC,2021,2021,4,2,0,0,0,FALSE,0,3,0,0,0,2,0,0
S Smith ,BER,2019,2023,15,5,3,16,7,TRUE,8,31,51.61290322580645,0,0,0,0,0
S Snater,NED,2018,2022,4,4,0,188,NA,FALSE,94,0,75,0,0,0,0,0
S Snater ,NED,2018,2019,13,6,1,18,10,FALSE,3.6,16,112.5,0,0,2,0,1
S Sohal ,United States of America,2019,2019,3,2,0,23,18,FALSE,11.5,29,79.3103448275862,0,0,0,1,1
S Sola ,Samoa,2019,2022,10,8,1,54,18,FALSE,7.714285714285714,75,72,0,0,0,2,3
S Somasunder,India,1996,1996,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Soosiyakumar ,BUL,2019,2019,1,1,0,0,0,FALSE,0,2,0,0,0,1,0,0
S Sreesanth,India,2005,2011,53,52,0,2508,NA,FALSE,33.44,0,33.013333333333335,0,0,0,0,0
S Sreesanth ,India,2006,2011,37,43,15,301,35,TRUE,15.203703703703702,14,142.85714285714286,0,0,11,4,0
S Srikanth ,SGP,2022,2022,1,1,0,10,10,FALSE,10,6,166.66666666666669,0,0,0,2,0
S Sriram,India,2000,2004,8,8,0,274,NA,FALSE,30.444444444444443,0,36,0,0,0,0,0
S Ssesazi ,UGA,2021,2024,82,80,10,2081,100,TRUE,29.728571428571428,1689,123.20899940793369,1,16,8,225,67
S Stanikzay ,Fran,2024,2024,9,3,0,2,2,FALSE,0.6666666666666666,5,40,0,0,2,0,0
S Sumar,East (and Central) Africa,1975,1975,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Tabuisulu ,Fiji,2023,2024,10,5,1,7,3,FALSE,1.75,17,41.17647058823529,0,0,1,0,0
S Tarawally ,Sri LankaE,2021,2021,6,2,1,6,4,TRUE,6,11,54.54545454545454,0,0,0,0,0
S Thakor ,TAN,2021,2024,58,44,9,477,44,FALSE,13.628571428571428,333,143.24324324324326,0,0,7,44,25
S Thakur ,ROM,2021,2023,6,5,3,107,55,FALSE,53.5,90,118.88888888888889,0,1,0,14,1
S Thanikaithasan ,DEN,2021,2024,24,22,2,325,41,TRUE,16.25,282,115.24822695035462,0,0,3,22,11
S Thuraisingam,Canada,2003,2008,10,10,0,305,NA,FALSE,23.46153846153846,0,32.38461538461539,0,0,0,0,0
S Thuraisingam ,Canada,2008,2008,3,2,1,18,15,FALSE,18,24,75,0,0,0,1,0
S Tobgay ,BHU,2019,2019,2,2,0,39,24,FALSE,19.5,58,67.24137931034483,0,0,0,1,0
S Tosic ,SRB,2021,2024,22,14,4,174,40,FALSE,17.4,295,58.98305084745763,0,0,1,12,0
S Toutai ,Samoa,2023,2023,3,3,0,12,9,FALSE,4,15,80,0,0,0,1,0
S Tuitoga ,Fiji,2023,2023,2,2,0,27,27,FALSE,13.5,33,81.81818181818183,0,0,1,3,1
S Tyagi,India,2009,2010,4,4,0,144,NA,FALSE,48,0,55,0,0,0,0,0
S Tyagi ,India,2009,2009,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Udawaththa ,United Arab Emirates,2023,2023,1,1,0,4,4,FALSE,4,10,40,0,0,0,0,0
S Udhayan ,SEY,2021,2022,10,6,1,40,19,FALSE,8,34,117.64705882352942,0,0,2,3,2
S Varathappan ,KUW,2019,2019,3,3,0,14,9,FALSE,4.666666666666667,14,100,0,0,1,3,0
S Vashisht ,ROM,2019,2024,34,20,6,140,23,FALSE,10,145,96.55172413793103,0,0,2,13,3
S Vasilakis ,GRC,2024,2024,4,4,2,12,7,TRUE,6,20,60,0,0,1,1,0
S Vats ,LUX,2020,2021,5,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Veerapathiran ,BHR,2020,2024,43,34,11,302,33,TRUE,13.130434782608695,244,123.77049180327869,0,0,5,20,17
S Venkataraghavan,India,1974,1983,15,14,0,542,NA,FALSE,108.4,0,173.6,0,0,0,0,0
S Venkataraghavan ,India,1965,1983,57,76,12,748,64,FALSE,11.6875,0,NA,0,2,13,0,0
S Vesawkar,NEP,2018,2021,4,1,0,21,NA,FALSE,10.5,0,18,0,0,0,0,0
S Vesawkar ,NEP,2014,2022,20,19,5,325,40,FALSE,23.214285714285715,328,99.08536585365853,0,0,0,26,7
S Vijay Unni ,MAS,2022,2024,43,24,9,260,38,FALSE,17.333333333333332,295,88.13559322033898,0,0,0,14,6
S Vijayakumar ,SGP,2019,2019,9,2,0,2,1,FALSE,1,5,40,0,0,0,0,0
S Viswanath,India,1985,1988,22,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Viswanath ,India,1985,1985,3,5,0,31,20,FALSE,6.2,0,NA,0,0,2,0,0
S Walusimbi,East (and Central) Africa,1975,1975,3,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S Waqas Ahmed ,NOR,2019,2021,10,8,4,56,32,TRUE,14,70,80,0,0,1,4,0
S Wazir Ali ,India,1932,1936,7,14,0,237,42,FALSE,16.928571428571427,0,NA,0,0,1,0,0
